Liquidez (prop.),Tasa interés activa real (%),Var. ln IMAE,Morosidad proyectada (prop.)
34.59202132414762,-6.954941721387159,-14.498277358283929,2.118779836486523
35.00801913102355,-6.954941721387159,-14.498277358283929,2.1300672559318867
35.424016937899474,-6.954941721387159,-14.498277358283929,2.1414770530423994
35.8400147447754,-6.954941721387159,-14.498277358283929,2.1529884305541267
36.25601255165133,-6.954941721387159,-14.498277358283929,2.164580591203135
36.67201035852725,-6.954941721387159,-14.498277358283929,2.1762327377254893
37.08800816540318,-6.954941721387159,-14.498277358283929,2.18792407285726
37.5040059722791,-6.954941721387159,-14.498277358283929,2.199633799334509
37.92000377915503,-6.954941721387159,-14.498277358283929,2.2113411198933037
38.33600158603095,-6.954941721387159,-14.498277358283929,2.2230252372697064
38.75199939290688,-6.954941721387159,-14.498277358283929,2.2346654019530567
39.16799719978281,-6.954941721387159,-14.498277358283929,2.246247934423479
39.58399500665873,-6.954941721387159,-14.498277358283929,2.2577736424608457
39.99999281353466,-6.954941721387159,-14.498277358283929,2.2692451089939274
40.41599062041058,-6.954941721387159,-14.498277358283929,2.280664916951503
40.83198842728651,-6.954941721387159,-14.498277358283929,2.292035649262345
41.24798623416244,-6.954941721387159,-14.498277358283929,2.303359888855231
41.66398404103837,-6.954941721387159,-14.498277358283929,2.3146402186589388
42.0799818479143,-6.954941721387159,-14.498277358283929,2.325879221602236
42.49597965479022,-6.954941721387159,-14.498277358283929,2.337079480613904
42.91197746166615,-6.954941721387159,-14.498277358283929,2.3482435786227187
43.327975268542076,-6.954941721387159,-14.498277358283929,2.3593740985574545
43.743973075418,-6.954941721387159,-14.498277358283929,2.370473623346882
44.15997088229392,-6.954941721387159,-14.498277358283929,2.3815447359197823
44.57596868916985,-6.954941721387159,-14.498277358283929,2.3925900192049308
44.99196649604578,-6.954941721387159,-14.498277358283929,2.403612056131099
45.4079643029217,-6.954941721387159,-14.498277358283929,2.414613429627064
45.82396210979763,-6.954941721387159,-14.498277358283929,2.425596722621602
46.239959916673556,-6.954941721387159,-14.498277358283929,2.4365645180434874
46.65595772354948,-6.954941721387159,-14.498277358283929,2.4475193988214947
47.0719555304254,-6.954941721387159,-14.498277358283929,2.458463947884404
47.48795333730133,-6.954941721387159,-14.498277358283929,2.4694007481609828
47.903951144177256,-6.954941721387159,-14.498277358283929,2.4803323825800154
48.319948951053185,-6.954941721387159,-14.498277358283929,2.4912614340702706
27.936056414132803,-6.495216643031186,-14.498277358283929,1.9468056788286188
28.352054221008732,-6.495216643031186,-14.498277358283929,1.957019230146723
28.768052027884654,-6.495216643031186,-14.498277358283929,1.9672443306586962
29.184049834760582,-6.495216643031186,-14.498277358283929,1.9774925295584171
29.600047641636507,-6.495216643031186,-14.498277358283929,1.9877753760397525
30.016045448512436,-6.495216643031186,-14.498277358283929,1.998104419296577
30.432043255388365,-6.495216643031186,-14.498277358283929,2.0084912085227584
30.848041062264286,-6.495216643031186,-14.498277358283929,2.018947292912171
31.264038869140215,-6.495216643031186,-14.498277358283929,2.029484221673705
31.680036676016137,-6.495216643031186,-14.498277358283929,2.0401146704771396
