.smooth,.by,.fs,.derivative,.se,.crit,.lower_ci,.upper_ci,PC1_Ciclo,PC1_Moneda
s(PC1_Ciclo),NA,NA,0.01575268921364964,0.02208047830753722,1.9599639845400536,-0.027524253030541228,0.05902963145784051,-1.6223073290286256,NA
s(PC1_Ciclo),NA,NA,0.015093221841861043,0.02127777955599095,1.9599639845400536,-0.026610459758863877,0.056796903442585964,-1.5519141427390715,NA
s(PC1_Ciclo),NA,NA,0.014375716042434955,0.0204222913896969,1.9599639845400536,-0.025651239563153405,0.054402671648023315,-1.4815209564495173,NA
s(PC1_Ciclo),NA,NA,0.01360771182489872,0.019526175796873144,1.9599639845400536,-0.024662889492770325,0.051878313142567765,-1.4111277701599632,NA
s(PC1_Ciclo),NA,NA,0.012798760534630083,0.01860420024301577,1.9599639845400536,-0.02366480190285214,0.049262322972112305,-1.340734583870409,NA
s(PC1_Ciclo),NA,NA,0.01195793457683942,0.01767442939903866,1.9599639845400536,-0.02268331049257226,0.0465991796462511,-1.2703413975808548,NA
s(PC1_Ciclo),NA,NA,0.011099360386432854,0.016758182203395245,1.9599639845400536,-0.021746073178581904,0.04394479395144761,-1.1999482112913007,NA
s(PC1_Ciclo),NA,NA,0.010244935934659888,0.015878399591183315,1.9599639845400536,-0.02087615539619492,0.04136602726551469,-1.1295550250017465,NA
s(PC1_Ciclo),NA,NA,0.00941303235519246,0.015055487488820424,1.9599639845400536,-0.020095180892588944,0.038921245602973865,-1.0591618387121924,NA
s(PC1_Ciclo),NA,NA,0.008616805883764837,0.014307760749899286,1.9599639845400536,-0.019425889885453552,0.03665950165298323,-0.9887686524226384,NA
s(PC1_Ciclo),NA,NA,0.007869553691840996,0.013652234733668304,1.9599639845400536,-0.01888833469463565,0.03462744207831764,-0.9183754661330843,NA
s(PC1_Ciclo),NA,NA,0.007192319488687482,0.013101968318283079,1.9599639845400536,-0.018487066541732166,0.03287170551910713,-0.8479822798435301,NA
s(PC1_Ciclo),NA,NA,0.00660845923030931,0.012661854342062859,1.9599639845400536,-0.01820831925762599,0.03142523771824461,-0.777589093553976,NA
s(PC1_Ciclo),NA,NA,0.006143679455667357,0.012326605702569137,1.9599639845400536,-0.018016023772994195,0.03030338268432891,-0.7071959072644218,NA
s(PC1_Ciclo),NA,NA,0.00582481611530989,0.012081100811133188,1.9599639845400536,-0.017853706368108787,0.029503338598728567,-0.6368027209748677,NA
s(PC1_Ciclo),NA,NA,0.00567350874731247,0.01190205761665187,1.9599639845400536,-0.017654095523245823,0.029001113017870762,-0.5664095346853135,NA
s(PC1_Ciclo),NA,NA,0.005699040411076328,0.011765777112778706,1.9599639845400536,-0.01736145898009559,0.028759539802248248,-0.49601634839575937,NA
s(PC1_Ciclo),NA,NA,0.005907068955766939,0.01165216687406917,1.9599639845400536,-0.01693075845925929,0.02874489637079317,-0.4256231621062052,NA
s(PC1_Ciclo),NA,NA,0.006300210589438644,0.01154617484643977,1.9599639845400536,-0.016329876268785588,0.028930297447662876,-0.35522997581665106,NA
s(PC1_Ciclo),NA,NA,0.0068783908420426,0.011438096504553998,1.9599639845400536,-0.015539866358576713,0.029296648042661914,-0.2848367895270969,NA
s(PC1_Ciclo),NA,NA,0.007639514319834291,0.011323516795132604,1.9599639845400536,-0.014554170776960026,0.029833199416628608,-0.21444360323754275,NA
s(PC1_Ciclo),NA,NA,0.008580082120595842,0.011202792746112383,1.9599639845400536,-0.013376988188050994,0.030537152429242678,-0.1440504169479886,NA
s(PC1_Ciclo),NA,NA,0.009697854607197562,0.011078490644498557,1.9599639845400536,-0.012015588059083537,0.03141129727347866,-0.07365723065843444,NA
s(PC1_Ciclo),NA,NA,0.010991900240478351,0.010957443467054765,1.9599639845400536,-0.010484294317582687,0.03246809479853939,-0.003264044368880281,NA
s(PC1_Ciclo),NA,NA,0.012457247822817832,0.01085454748837627,1.9599639845400536,-0.008817274322879355,0.03373176996851502,0.06712914192067387,NA
s(PC1_Ciclo),NA,NA,0.01408912203840152,0.010787788729654602,1.9599639845400536,-0.007054555344548595,0.035232799421351636,0.13752232821022803,NA
s(PC1_Ciclo),NA,NA,0.01587856140185292,0.010778006240239758,1.9599639845400536,-0.005245942654164962,0.0370030654578708,0.20791551449978218,NA
s(PC1_Ciclo),NA,NA,0.01781661699523549,0.010843855740437804,1.9599639845400536,-0.003436949709570522,0.039070183700041505,0.27830870078933634,NA
s(PC1_Ciclo),NA,NA,0.01989263629983891,0.010999928497009146,1.9599639845400536,-0.0016668273868148224,0.041452099986492644,0.3487018870788905,NA
s(PC1_Ciclo),NA,NA,0.02208232880544151,0.011249684251951624,1.9599639845400536,3.335283416891488e-5,0.044131304776714106,0.41909507336844465,NA
