fecha,tasa_interes_activo,ratio_morosidad_pct,ratio_liquidez_pct,d_ln_imae,d_ln_ipc,tasa_implicita_pct_clean
2019-02-01,11.83,3.200965359613085,42.65484070157441,-0.09715976482635647,0.03302099309309092,13.26129854626734
2019-03-01,12.88,3.445004785751565,44.25164717081042,-0.11502768011863473,0.0496463036603938,13.606775813634997
2019-04-01,12.96,3.599154782770428,44.979833535188114,-0.07608388307183311,0.05613043123034256,13.655056947728973
2019-05-01,13.27,3.7715911265020483,46.996170139053035,-0.031588647951725335,0.05821077539990327,14.14940269784173
2019-06-01,13.71,3.808698186662659,46.32165508041195,0.04555280132852069,0.05475927720525409,14.14508673380464
2019-07-01,11.26,3.810844224782544,47.431601089868956,-0.006722049827357246,0.05906641964966486,13.797084657756074
2019-08-01,12.97,3.6331998255229,46.27996025129222,-0.027958664420697943,0.06108803736176238,13.913266594303133
2019-09-01,11.88,3.8357814451856767,46.36769577433292,-0.012488631767137548,0.054750704915245585,13.863626577625515
2019-10-01,12.02,3.5515975463909095,45.14634540021792,0.032281869750527825,0.052990445610744175,14.36500827079842
2019-11-01,12.45,3.407519779356368,46.84331930855266,0.012314394356455871,0.055590947376540356,14.124217586203569
2019-12-01,11.41,3.31623868788805,47.05311574602134,0.006051365040585566,0.05952082003415882,14.216619304543215
2020-01-01,11.78,3.287025443905298,46.80503874125147,0.01435788835884999,0.062205632809513745,14.173326296607655
2020-02-01,12.39,3.2219168265333185,48.14210422551448,0.05006638400257568,0.06216915618904295,13.989271174478917
2020-03-01,10.46,3.3603079770674635,47.48318241139579,0.005025314040283391,0.043229596182656316,13.864838062814883
2020-04-01,12.09,3.66924280941442,48.319948951053185,-0.10321074772133354,0.03192480555463817,13.50574824751483
2020-05-01,12.4,3.8961984414053963,47.60523544500493,-0.07882005721343166,0.028909517949848862,13.71015841194403
2020-06-01,11.6,3.9390985034729953,47.16040012290198,-0.04286905935043528,0.03557371322002645,13.620048146409465
2020-07-01,10.03,4.0999816850553,47.2375097164968,-0.017072772137389336,0.03388547320103097,13.839295588846133
2020-08-01,11.47,3.9591771888133516,46.30880777338459,-0.036584318124581294,0.02832560566485398,13.751731119152575
2020-09-01,10.64,3.8843748184873816,43.523701753887174,0.009734684469977495,0.027680280662688794,13.62602080476823
2020-10-01,10.47,3.5877032877384267,41.49052527594199,-4.047490611105431e-4,0.02652308729669617,13.507809259917872
2020-11-01,10.51,4.1558817867914755,40.91640293371315,-0.06725055541268432,0.026106890253137394,13.201576662435718
2020-12-01,10.27,3.9529183316073544,40.74567860238449,-0.014439815302980108,0.02885854622489603,13.156653920670982
2021-01-01,9.83,4.021207493141556,39.2348426811605,0.007006295734143464,0.03131470697818983,13.00211368116836
2021-02-01,11.5,3.7632888729803513,40.119150683752736,0.015967862952689593,0.037031918047554235,12.710496541357145
2021-03-01,9.54,3.4773508486624034,40.32166429312639,0.0806073604271047,0.04028462639213881,12.631506100014803
2021-04-01,10.25,3.851074944045776,41.986673664275145,0.15826668189636184,0.043073487664559984,12.448808165137072
2021-05-01,8.76,3.8375106502974003,43.2665894398929,0.1730433310212769,0.03897877707095532,12.752673769766242
2021-06-01,9.28,3.090927249665867,43.546909919190654,0.17747279882149591,0.03865054439892912,12.605364478410019
2021-07-01,9.41,2.907683777810193,44.92040787215419,0.11074051535226381,0.040335249823497676,12.631647448632265
2021-08-01,8.57,3.071816098567273,44.57000421230794,0.1127498081849172,0.0486013188362433,12.654211360896205
2021-09-01,9.59,3.156368661482057,45.25427782716538,0.0778537008368474,0.056923403744114864,12.83208808701439
2021-10-01,9.6,3.1840294074964657,44.888919816264114,0.08884268385201999,0.06214308039694938,12.926103305594095
2021-11-01,9.69,3.032200915403602,44.44489227583016,0.13104389316461074,0.06855553415888327,12.800827066962208
2021-12-01,9.41,2.723003700698143,44.620652396570414,0.07375295229918777,0.06961645869244215,12.774551059611268
2022-01-01,9.72,2.7297761587173026,44.815581154783324,0.05659244963008625,0.07401571752492941,12.703132586920978
2022-02-01,9.14,2.7213874235365045,42.96636974217735,0.030735045394438387,0.07468322480136536,12.385704152387781
2022-03-01,8.78,2.523459476599633,42.78245286702813,0.0488118752170994,0.08380520960040005,12.277384702617367
2022-04-01,9.14,2.367039922528989,40.96069282211934,0.05082811729779202,0.09482724083056127,12.192428169218742
2022-05-01,9.06,2.412719005100906,39.28480812843495,0.03977745215862605,0.10082781081882519,12.50181629964434
2022-06-01,9.73,2.190801617337683,39.556969747619945,0.040157458279217906,0.09865836618125634,12.408388760560834
2022-07-01,9.3,2.1422843742417026,39.48803438377411,0.027613761305618212,0.10846618396164498,12.445878444983007
2022-08-01,8.76,2.2389088537009285,38.65854930298025,0.04434362253770452,0.1146507235255454,12.530657992221757
2022-09-01,9.09,2.0982374622804776,39.05248613900428,0.02576580077157775,0.10902252732803763,12.559020387882603
2022-10-01,9.43,1.9622269497573925,36.9216678219574,0.016956302561772496,0.11477841055637139,12.602406503363753
2022-11-01,9.48,1.825447861522001,36.556502700864,0.026517941209427853,0.10773225636759776,12.462410204987405
2022-12-01,9.13,1.677672268197369,37.051333418470044,0.014696696590045022,0.10970701323424148,12.543901214072582
2023-01-01,10.17,1.6907714586772808,36.675669121593586,0.03643249459339781,0.1036567398342525,12.56939468250738
2023-02-01,8.17,1.6066509331815761,35.58651264389207,0.030450094639697944,0.10528766862314853,12.33745063999863
2023-03-01,7.79,1.4843846866399117,33.61773850045254,0.02517512675562461,0.09880481071522151,12.273465159700761
2023-04-01,8.87,1.4513702617458113,33.52131186681013,0.016257398514399668,0.09109713361697125,12.106432153408676
2023-05-01,9.99,1.4212362687509954,34.12845461639059,0.053089232233222816,0.09046535527999477,12.390763647886766
2023-06-01,11.01,1.3628467131348665,34.04709438783611,0.02656287462690976,0.09414853417759783,12.317542594288954
2023-07-01,9.53,1.3360258353513184,34.40160750895516,0.050704472322228966,0.07854673695402337,12.435707212511737
2023-08-01,10.07,1.3424187174694555,34.82946298911608,0.06065332981304916,0.07191967697172519,12.52915603512948
2023-09-01,8.35,1.3489587460164416,33.71027335044739,0.06371738848648967,0.06927512327913377,12.58271477212346
2023-10-01,8.11,1.3464638025545852,34.50993977334061,0.0588127519683308,0.0583066459565611,12.632534480689083
2023-11-01,9.45,1.5716169258937183,35.02382294731923,0.042915697219125803,0.05493877535106417,12.494860855950606
2023-12-01,12.27,1.9215873089855937,36.40973209145452,0.05056634247586711,0.05452283394859858,12.623463034446067
2024-01-01,12.47,1.777141435028797,35.39610415541338,0.0632646565387951,0.056286041805211795,12.731592456715136
2024-02-01,11.86,1.751228159473341,34.24176476524397,0.08528407893836576,0.048134301946021196,12.66711099618361
2024-03-01,9.53,1.7223352257201638,32.39977723798786,0.023257557437003307,0.052960630433187106,12.74787785140011
2024-04-01,10.8,1.6978324205132733,32.7175049635823,0.07742651169294223,0.05289702618226233,12.619852324550529
2024-05-01,11.58,1.738652970274603,32.72946546134819,0.0376774020529389,0.05304712529280309,12.894057067164942
2024-06-01,12.04,1.7105001527376258,31.606724819934623,0.012162553792699704,0.047052795379819656,12.838742780649758
2024-07-01,11.46,1.7848261243110113,33.31669437976831,0.02376741683733563,0.050985949691302324,13.025720831932574
2024-08-01,11.61,1.8068362317822821,33.168701878077755,-0.003220429489836363,0.04426857762900305,13.110000873117249
2024-09-01,11.72,1.84088739819211,32.567286323355695,0.004416599241367614,0.03790415651851742,13.105874913819948
2024-10-01,10.72,1.7509450068083294,32.99722532212766,0.029548244982164462,0.03541774838933165,13.080089930464341
2024-11-01,10.44,1.713219882696019,32.2402355435364,0.023556583232550388,0.036464777129783243,12.928397243390924
2024-12-01,11.16,1.5433655694656727,32.29612579289498,0.04687472925530045,0.027971571961873387,13.01926877574848
2025-01-01,11.12,1.57744556328625,32.08862938972759,0.015493229372993689,0.026933712389746844,12.974244612269016
2025-02-01,9.42,1.5613155222211563,32.63128038564649,0.0031837021479255156,0.03394759113150325,12.733979098973956
2025-03-01,7.85,1.4722861116156676,33.356715927195154,0.05791983353055219,0.021137531403023324,12.714799979872433
2025-04-01,8.94,1.5353902617299873,35.17211249940138,0.04571043204525882,0.017134550843081797,12.682723661459184
2025-05-01,9.44,1.522181050780873,34.01286419072328,0.024192338493603138,0.01284142215880646,13.051266586698896
2025-06-01,8.71,1.1739985490265359,34.466706119336926,0.06275916123749337,0.008863916213573297,13.022077499512712
2025-07-01,8.99,1.2031878580110302,34.758356420439455,0.0582391588742448,0.006397565163676511,13.115954387277961
2025-08-01,9.21,1.2194580228640928,34.452219896235725,0.057906938417866094,0.013928470696587425,13.167794414039719
2025-09-01,8.93,1.2559762018264546,33.497045906692804,0.07820865243123354,0.024504654367300205,13.185148251284327
2025-10-01,9.5,1.1885051753285825,34.53502285442999,0.0572294108071727,0.0262231185781987,13.179379243083972
2025-11-01,8.98,1.249437704668223,34.98755218112792,0.06971205041278683,0.028470310876991256,13.105411802785726
2025-12-01,9.12,1.2103368449802472,34.78439832837725,0.045881636683835936,0.02664709608732352,13.186625532276969
2026-01-01,8.96,1.240615718897319,34.376724765888206,0.06646513527235065,0.02978499604573326,13.183294844482495
2026-02-01,9.56,1.2518345000620057,35.170241402362734,0.05885866351250346,0.028177058028541424,12.870621262010618
2026-03-01,9.09,1.3364491672452006,34.37701030338822,0.05178675878239947,0.03484061663152538,12.84663181664287
2026-04-01,8.49,1.3981545007394414,34.114201871683306,0.005653369287254684,0.03909934120880898,12.762744867008385
2026-05-01,8.9,1.5207141743708927,33.35419518924446,0.009378297469835317,0.03655172148386576,13.118935482436536
2026-06-01,9.28,1.4953385668987649,33.350190925924835,0.01754334174614769,0.03905037930465394,13.046364516652718
